,900
1305,3.8122157260791454
1306,3.052184933286735
1307,2.864574263308152
1308,3.956340055576279
1309,3.896881666811997
1310,3.377337061135061
1311,3.593001075871356
1312,3.5526335999674847
1313,3.253934041104817
1314,2.764895902460982
1315,3.960671147035754
1316,3.996913612521358
1317,3.042941697763886
1318,3.0230828429327965
1319,4.353981211076101
1320,3.2895244633641214
1321,2.5189829700678916
1322,2.2917418729335863
1323,3.247445030248497
1324,3.3046826027319063
1325,0.9967819371548693
1326,2.546052864709516
1327,2.7677489833332256
1328,1.797025057356102
1329,3.996781937154869
1330,2.8858662856364456
1331,3.092199790282555
1332,2.814839566541727
1333,2.3455104154828317
1334,2.762969733429976
1335,3.4433135388653118
1336,3.095889406543101
1337,3.3718252756749596
1338,2.171635815797572
1339,4.050438004679409
1340,3.3644523535296753
1341,4.145442396294697
1342,3.7826452137325077
1343,2.4307746694427808
1344,3.1562335671744632
1345,2.7697855172136903
1346,2.3573969805127217
1347,3.1071276103422596
1348,2.830539475098714
1349,3.3562141557414287
1350,2.6789129222071364
1351,2.572557219061165
1352,3.026587532083166
1353,3.349873086724214
1354,3.489638113131491
1355,3.7942362269189704
1356,2.5609826426137356
1357,3.996781937154869
1358,3.3968621409432136
1359,3.247071287172506
1360,2.8222378882783348
1361,2.334048806831278
1362,3.145805553203574
1363,3.485603416357538
1364,3.441490314909037
1365,3.1960769704599747
1366,3.277473325112044
1367,3.330553734020619
1368,2.757475328249512
1369,3.699221556949456
1370,3.4986506211284554
1371,3.139726769756726
1372,3.065989827041894
1373,2.8561097184237707
1374,2.565031972715469
1375,1.8050132981722395
1376,3.2912205638618084
1377,2.470755085605877
1378,1.3157670869566205
1379,3.1571016729052186
1380,2.0813123574806487
1381,3.13522684896103
1382,2.1995635576222763
1383,3.8121758690258143
1384,2.6081752222378594
1385,3.073939177430146
1386,2.315638531952634
1387,3.4968946073018623
1388,3.3304006894740876
1389,3.3026833260871773
1390,3.6635513557976207
1391,2.496790666978316
1392,3.580291058017283
1393,3.0453665505521355
1394,2.711113547807107
1395,2.5562941634289182
1396,3.650993395628488
1397,3.709511451237185
1398,3.419187328538927
1399,3.330175658277046
1400,2.463680122226907
1401,2.425471152236943
1402,2.6291735818239803
1403,2.088673553366986
1404,2.463778606743825
1405,3.639737860581067
1406,1.9968652321523013
1407,3.22304692184438
1408,3.6332148964769715
1409,2.663497868284807
1410,3.871885580364485
1411,3.663542070736626
1412,3.483049129340106
1413,4.135021587998296
1414,1.663652015289724
1415,2.8151312468473164
1416,3.0980865073623067
1417,3.539900770041018
1418,3.2826174389765317
1419,3.036065714001335
1420,4.065738286299271
1421,3.8136695411267234
1422,3.321386043708255
1423,2.4967963555388333
1424,2.6813386637958314
1425,2.701811101102409
1426,2.830680627062128
1427,3.265350911506132
1428,2.7468953343804317
1429,3.476143999243619
1430,2.9968065316624752
1431,1.8709468573344787
1432,1.4968428281860204
1433,3.2467912612040077
1434,2.2566580007436556
1435,3.5971583072431828
1436,3.8303716282828755
1437,2.99708874993596
1438,3.278067284973913
1439,3.4413690580263627
1440,3.4269766225287186
1441,3.301535066737243
1442,3.9525359070454726
1443,3.7277789658844784
1444,3.4004582539635715
1445,2.8637211243961302
1446,3.1399012574702434
1447,2.996781937154869
1448,3.739147829941339
1449,2.845068986977111
1450,3.164054316575237
1451,2.7748911531612204
1452,3.7675991748715574
1453,3.2117364874661276
1454,3.050998247020536
1455,3.420098918969726
1456,3.0815919325892858
1457,3.3583197719100477
1458,2.517190287468454
1459,2.620085145058404
1460,2.4893263591756556
1461,2.862048509918142
1462,3.7769195775145517
1463,1.7364410577246117
1464,3.465830659247622
1465,3.4045089050993194
1466,2.709525941814561
1467,1.6400402966004508
1468,2.866782570099644
1469,2.7177031923431025
1470,2.1139423399212154
1471,2.923872616585069
1472,2.7514705978143064
1473,2.656876147010724
1474,2.337592988467067
1475,3.587207696796927
1476,2.7429616652282887
1477,4.0509842593142
1478,3.350069575757591
1479,3.324469985352717
1480,2.8971959819623745
1481,3.278900634947468
1482,3.6190239429836124
1483,3.0922853565817205
1484,4.218221490116551
1485,3.4265128479657374
1486,3.33511779269506
1487,3.2796577251365373
1488,2.396798059541621
1489,2.2093479375997696
1490,2.7174367880603
1491,3.912609276481483
1492,2.5164946132209
1493,3.074544349803026
1494,3.015980413039338
1495,1.9967819371548694
1496,3.5889097383462976
1497,2.4471122628410025
1498,3.659610228478088
1499,3.7994141890733872
1500,2.3968849774170513
1501,3.7775074365597945
1502,2.5337252585536105
1503,3.8712716110432734
1504,3.0515519452605493
1505,3.8733110172981133
1506,2.630646831987661
1507,3.43482478713928
1508,2.8160299872454195
1509,2.8753670265520204
1510,3.4723097649053694
1511,3.84979768478207
1512,3.3372364609061558
1513,2.879498852400983
1514,3.2468109680566988
1515,3.710256436779537
1516,3.308265563032402
1517,2.426582636673754
1518,3.21122135744349
1519,3.4969758855424744
1520,3.170240035488856
1521,2.854201670941189
1522,3.567590590924961
1523,3.190542059290867
1524,2.6472783395914656
1525,3.8377727156367447
1526,4.19680472219218
1527,2.6835355285264453
1528,2.5971979626631763
1529,2.776629556714838
1530,2.535754364805632
1531,3.456767401258356
1532,3.49742743142655
1533,3.178832879500765
1534,3.568027726592909
1535,3.76873837962121
1536,3.9947178257322684
1537,3.087729184867797
1538,3.1326468316434846
1539,2.754102641146707
1540,3.827481508051904
1541,1.9556905529230848
1542,3.789333322857508
1543,2.177618394841791
1544,3.860484354269034
1545,3.759231237875077
1546,3.7213366303686275
1547,3.496810322429249
1548,3.153626809345185
1549,3.075603669689902
1550,3.5015117231320105
1551,3.1532441766794057
1552,2.9580841409121
1553,2.5473409122027553
1554,3.7161237227233594
1555,3.7247416689474684
1556,3.6844890696760944
1557,3.5684806200633368
1558,3.501229017480723
1559,3.4137536606158463
1560,2.5517915195873733
1561,2.9330563007052697
1562,4.175222146112679
1563,1.8754310340672895
1564,1.9967819371548694
1565,3.2520402845297616
1566,3.041664969474727
1567,1.9967819371548694
1568,2.9970130704830407
1569,2.9747309874612964
1570,2.568288208000208
1571,4.042747799910906
1572,1.2825862492802118
1573,3.5827869005496327
1574,3.4408330629175325
1575,2.996781937154869
1576,3.736184517555338
1577,2.772176904301654
1578,3.2267489214564313
1579,3.3152835557678677
1580,3.6879971106774856
1581,3.725000064072642
1582,1.8730858237763495
1583,3.7375075623695735
1584,3.107223314692075
1585,3.823859024900949
1586,3.199757589999664
1587,1.359557134085288
1588,3.9968180543502347
1589,3.905999224562842
1590,2.67300422042427
1591,2.7610605915113595
1592,3.488517217490731
1593,3.821590634561743
1594,3.3968808474770236
1595,2.188625995385234
1596,2.6536812058315995
1597,3.2003839664810037
1598,3.385093223135782
1599,3.5304459052928534
1600,2.546641076353258
1601,3.6474850638104677
1602,3.9774027051462206
1603,1.8725287881937218
1604,2.734173432710156
1605,2.996781937154869
1606,2.9970063373212987
1607,3.1364077038836675
1608,3.4705819396657343
1609,2.6358797905010585
1610,2.4291608916771974
1611,2.496860291590274
1612,3.4884766277390304
1613,2.662589771246634
1614,4.121853395515987
1615,2.4968524870732023
1616,2.92564325796466
1617,3.9487276310638246
1618,3.386787093875778
1619,3.4968056059553887
1620,3.9534099754747496
1621,2.959647517668669
1622,3.17040510054925
1623,2.3818402111123778
1624,3.4283463981090345
1625,4.496788323791717
1626,2.3970751497329927
1627,4.003473927929974
1628,2.5688462628049678
1629,3.411394212525642
1630,3.0421513254768784
1631,3.0311990638812807
1632,3.4445403643927057
1633,2.8911571572755657
1634,3.408666354013159
1635,3.8027712721783997
1636,3.5561035598908037
1637,3.6892108601328406
1638,3.474630068456298
1639,3.357081803477468
1640,1.9967819371548694
1641,2.95834110168614
1642,2.9969095728754307
1643,1.9967819371548694
1644,3.1922676140734327
1645,2.0450430973952645
1646,3.3630034546536915
1647,2.6639744298022725
1648,1.5477218200974596
1649,3.997346688593716
1650,2.997149125783358
1651,4.996781937154869
1652,2.583929961560251
1653,3.996781937154869
1654,3.0021769786350485
1655,3.937656569611779
1656,3.2881959420597355
1657,3.309128759087324
1658,2.6852085460337634
1659,2.258687553869884
1660,3.3788829328044616
1661,2.9450122543260564
1662,3.996781937154869
1663,2.996781937154869
1664,3.8589755402206505
1665,3.7490993829384998
1666,3.2471111727820805
1667,3.0433297636489636
1668,2.568283388392517
1669,2.8431738892763514
1670,3.996781937154869
1671,1.9967819371548694
1672,1.9972598027204622
1673,3.0179765906368177
1674,2.3964290953802254
1675,3.05311861741917
1676,3.080407475591422
1677,3.265338192258024
1678,3.5283729700043867
1679,3.7698976942420814
1680,3.330127085854157
1681,2.0491299586762945
1682,2.2166694387277492
1683,2.7242375712071434
1684,3.552735943108068
1685,3.088279163195624
1686,2.4184936900658016
1687,1.9968421224088493
1688,2.31132738524403
1689,3.5111691124495468
1690,3.9967924165077657
1691,3.196960718717409
1692,3.7586480851536064
1693,3.3674156659261847
1694,3.40039511675221
1695,3.165571260908835
1696,2.4968595318237843
1697,1.9970502448041776
1698,3.9060766542249747
1699,3.4201072599484132
1700,2.7769967743528334
1701,2.3238372707313126
1702,3.43419601180717
1703,3.3443644535100074
1704,3.691131039348448
1705,2.7468678780460825
1706,2.4811605247195674
1707,2.993626156876212
1708,3.87462547982145
1709,2.4254546627368496
1710,1.8859604968753003
1711,3.3698701957497055
1712,3.758802917504778
1713,2.9096175170171295
1714,3.2371442658027862
1715,3.1035366569707117
1716,3.5017137611414926
1717,3.639730775658601
1718,3.196991729976975
1719,4.161107908462837
1720,3.9968188271285063
1721,3.0972780719934976
1722,3.3301560861849717
1723,3.4844002197556567
1724,1.49680486674398
1725,3.2158291499189677
1726,3.7413041405694605
1727,2.996781937154869
1728,3.491818124941222
1729,3.7530572474567254
1730,2.928609087860953
1731,3.7961822737425135
1732,3.8240134375443677
1733,3.807491349113368
1734,3.996781937154869
1735,3.5043765664026507
1736,3.191188184731284
1737,3.139471584134408
1738,3.170170284437188
1739,2.8092006129799874
1740,3.7899686989244294
1741,3.4203846645599265
1742,3.903586677377036
1743,2.633488591703511
1744,3.88595013671521
1745,3.1846394708102355
1746,4.1917760192493585
1747,3.3763327864436254
1748,3.782794325045917
1749,2.9969084614434753
1750,4.028527509984303
1751,3.274949136303259
1752,3.3779828795736413
1753,4.010125941546394
1754,4.025291219583285
1755,3.875207245765889
1756,3.727262410124139
1757,3.9071318515288698
1758,4.1205357516386005
1759,3.8873301238739644
1760,3.802879921603007
1761,4.030816329503461
1762,3.2759814397695415
1763,4.094009432227318
1764,4.2678931552717385
1765,3.9731568622308338
1766,4.056511059742367
1767,3.8563580449644106
1768,4.230344517681236
1769,4.127035520829076
1770,3.692763156820513
1771,4.111606831176595
1772,4.0972008219528515
1773,3.942233422872824
1774,3.794793819885702
1775,3.9885027389667234
1776,3.7952182195597204
1777,3.60623196078092
1778,3.6521588718346676
1779,3.9748251820205347
1780,4.052021170872064
1781,3.875775232619907
1782,4.0491572346463975
1783,3.805831724601154
1784,3.681890207781261
1785,3.644398639507169
1786,3.6357715786776486
1787,3.878751667718927
1788,2.3200801078244155
1789,2.6405660567785674
1790,2.2385446588397526
1791,1.9938030548093446
1792,2.180308424665764
1793,3.0396839541764393
1794,2.425469997842471
1795,1.9787500692673732
1796,2.1762927709682773
1797,2.077504305580405
1798,2.1771241176390377
1799,2.1521803504901227
1800,1.8369410264598673
1801,3.712191242558927
1802,2.752332611328768
1803,2.093758238032285
1804,2.4093796308255753
1805,2.124591597118628
1806,2.327656809233274
1807,2.0958235660819717
1808,1.4638609942625533
1809,1.6848604922302843
1810,2.7016047237809793
1811,2.111313058949306
1812,1.895354635713618
1813,3.6829956382452016
1814,2.421336254224132
1815,1.82878486708727
1816,3.95491325447453
1817,1.7683874642155297
1818,2.746328558680295
1819,3.8859074236295523
1820,3.54398028709141
1821,3.2532600537953846
1822,3.2669815677200535
1823,2.5124480734047667
1824,3.4961792959988762
1825,3.560453493239157
1826,2.6742771122966746
1827,2.530386701842285
1828,3.5172799169495774
1829,4.080545866902752
1830,3.3427685739022213
1831,3.2412746193897495
1832,3.453588022824835
1833,3.1757563882801816
1834,3.450810506262952
1835,2.6584781926446834
1836,2.9856156324356125
1837,3.7371353081110135
1838,4.558492987120457
1839,3.9701286422153146
1840,3.3552620697393634
1841,3.529982854120809
1842,3.344001718649177
1843,3.3155882433311947
1844,3.3420385770303045
1845,2.687689424084563
1846,2.4477829029344713
1847,4.3365113345542605
1848,3.6682823051138533
1849,3.024250780151831
1850,2.9223166563632383
1851,3.1632177721100825
1852,2.771440918523096
1853,3.1026210225700512
1854,2.2168508963921294
1855,3.5342175292100197
1856,2.9023299884365725
1857,0.9967819371548693
1858,2.9430511069707412
1859,2.6673127518147064
1860,2.63050115839991
1861,3.269895312673902
1862,2.5358692098602957
1863,3.4517082522142717
1864,3.464944084116229
1865,3.1787372922258488
1866,3.4936557054300197
1867,3.3214427592095936
1868,2.5365193085649875
1869,2.5525738486761016
1870,2.867228049928453
1871,2.256153712297134
1872,2.9321527061364807
1873,2.830548358908566
1874,3.497017672412961
1875,3.3380140847940285
1876,3.606856685335332
1877,3.2819346058237255
1878,2.9929647862924993
1879,3.568266479971379
1880,3.197455243576579
1881,2.497145984842412
1882,4.07261064690346
1883,3.597561366877437
1884,4.148139850121842
1885,4.0639865478052934
1886,3.8803884972597116
1887,3.7833887907744637
1888,3.9032430192969327
1889,3.927257392619323
1890,2.909586235675217
1891,3.663938028477591
1892,3.5207141621894147
1893,3.7379902857982157
1894,3.761872367639574
1895,3.4910425774168226
1896,3.8146951181986903
1897,3.5682282507425844
1898,3.8030403848161267
1899,3.7554613484627897
1900,2.8849701099126457
1901,3.604947911288991
1902,3.126966834187837
1903,3.5950005406268746
1904,3.5487070116012855
1905,3.6584410208668556
1906,2.59352125467454
1907,3.19478119451627
1908,3.471857668447256
1909,2.847865411718825
1910,2.433983812480619
1911,2.850189581853562
1912,3.1076811052652866
1913,2.971060618234105
1914,3.7087892056804397
1915,3.4861449889204454
1916,3.142296463468998
1917,3.5997385068286674
1918,3.4296902342906104
1919,3.5303090762128226
1920,3.383875419213432
1921,3.078174205330357
1922,3.3367067126437253
1923,3.354730809816145
1924,3.2954270828909142
1925,2.686942390620183
1926,3.7053438667808063
1927,3.742028122340727
1928,3.262761918127734
1929,3.2258877720337145
1930,3.4868308854172834
1931,2.1499945846686797
1932,3.6853630772416044
1933,3.67513986389402
1934,3.332030517356443
1935,3.717480285021788
1936,3.7005751450193634
1937,2.270540397435599
1938,2.940529819033337
1939,2.7290986613973645
1940,2.4450560910587535
1941,2.867965368536229
1942,3.168372618684268
1943,3.7123053598658573
1944,2.7443714770193828
1945,3.4968255770988805
1946,3.317082710741676
1947,3.74685744085181
1948,3.8301603083413607
1949,3.730467320752908
1950,4.072021664018338
1951,3.274123404883696
1952,3.422027477239233
1953,3.199775784436395
1954,3.1468667939496813
1955,3.8211504602076394
1956,3.840551383563733
1957,3.8491373429842217
1958,3.6508695871947436
1959,3.4266424054906772
1960,2.8291251287344714
1961,3.2689682487416287
1962,3.709253554511034
1963,3.365212578602327
1964,3.109232257140203
1965,2.5483799792111266
1966,2.883748207858157
1967,2.2506988675545103
1968,3.725354332720019
1969,3.1698812138427366
1970,2.1141326554660114
1971,1.995492232530467
1972,2.783908255001112
1973,3.3128094636244474
1974,3.774644514586387
1975,3.2470564699777045
1976,2.5974006829732454
1977,3.477796403510548
1978,3.817949523459051
1979,3.6039399667736505
1980,2.411102546768294
1981,2.6053989997407543
1982,2.0474739662026016
1983,3.3740287534957933
1984,3.5186534727626486
1985,3.476160463233475
1986,3.0735254926836633
1987,2.6751490360415855
1988,2.5512080036635214
1989,3.6866665444542885
1990,3.2467938960000504
1991,3.5612299235107576
1992,3.567036959094431
1993,3.83024853243407
1994,3.8928389308139217
1995,3.214268668994105
1996,3.660424067560536
1997,3.1509684996340424
1998,3.3247809143566704
1999,3.565309125233761
2000,3.5790180573586166
2001,3.9304265674031345
2002,3.5962357717257913
2003,3.5851366517343473
2004,4.302957096332686
2005,3.5738858209482127
2006,2.763022906812381
2007,3.7111945059310525
2008,2.843559890760593
2009,2.796920334863525
2010,3.2827064419209533
2011,3.49515310013644
2012,4.006580583658987
2013,3.005521323042258
2014,2.4416673797203963
2015,4.178701939360283
2016,3.9967959857594897
2017,2.496806483344877
2018,3.3969087154004396
2019,3.9413407688886273
2020,4.267963860697006
2021,3.8174544234858048
2022,3.5122528690810726
2023,4.009443677458809
2024,2.871849376492183
2025,4.18339486063024
2026,3.2969218777753246
2027,3.7007290222284546
2028,3.52331494895855
2029,3.8333426626816762
2030,0.9967819371548693
2031,2.996781937154869
2032,3.4968673778807737
2033,0.9967819371548693
2034,1.9967819371548694
2035,3.396899743343829
2036,3.0879269318605185
2037,3.3301184390173004
2038,2.996781937154869
2039,3.520816298790318
2040,3.6066900053037716
2041,3.4660651318454057
2042,1.5968544656843398
2043,1.8719313576756687
2044,1.9967819371548694
2045,3.606901552361674
2046,3.5879798180805853
2047,3.828610937871773
2048,3.739819352259636
2049,3.506371965498808
2050,2.7731553690986233
2051,2.4968727247265816
2052,3.7464789369052554
2053,1.8542062717366228
2054,3.4128612544214
2055,2.7111993533986523
2056,3.0915787068908926
2057,4.016167818771054
2058,3.1905866136960976
2059,3.142604880924849
2060,3.496781492893265
2061,3.0141876029831485
2062,2.5627289179060324
2063,1.9967819371548694
2064,2.6051891987684943
2065,2.372368568912578
2066,2.9382239993036086
2067,2.9968087371365595
2068,2.7148063257010406
2069,2.793423393867456
2070,3.3269428080296435
2071,3.15472893626984
2072,3.1009134501240556
2073,2.5879841506061183
2074,1.9982766058203763
2075,2.8699210446677226
2076,2.9433895225792885
2077,3.929832760125129
2078,2.7356316852069824
2079,3.286811758898637
2080,3.4529412198788023
2081,3.56474807073163
2082,3.363948515617068
2083,3.711475638210038
2084,1.9967819371548694
2085,3.526167083373816
2086,2.7154080575649893
2087,3.4294960747974037
2088,3.4513732678336786
2089,3.5173662033811812
2090,2.91548360098513
2091,3.7877611287872863
2092,3.88596588932936
2093,2.509024275673125
2094,3.4374547675313734
2095,3.7842008435760475
2096,3.961996663540242
2097,3.27871649765508
2098,3.591839392352261
2099,2.497139770708319
2100,3.2370039747919077
2101,3.482407144018336
2102,3.8079887251429176
2103,2.3804935782752037
2104,3.1057866646718173
2105,1.8637494980341844
2106,3.746776779653642
2107,4.142698175092845
2108,3.5886950136646045
2109,3.7832989581445453
2110,3.9181977570601605
2111,3.5682781520358717
2112,3.4771538255497947
2113,2.486957107658343
2114,2.629011007253673
2115,1.9967819371548694
2116,4.496786493039437
2117,3.795970408479113
2118,3.4154981276023433
2119,3.8257117090762907
2120,4.01126529683656
2121,3.132715187202235
2122,2.366065343105987
2123,2.9813992789649277
2124,2.6219546514895002
2125,3.901612929209262
2126,3.105067898213493
2127,3.6958077765010136
2128,2.929613749243952
2129,3.9398932822279824
2130,4.328644792891197
2131,3.1326040815747254
2132,2.9969713185588582
2133,2.8477547859266
2134,2.8481271483951427
2135,4.224822139528722
2136,4.160323397356252
2137,3.2215381290669622
2138,3.246941890867509
2139,3.8117681338341436
2140,3.1227836929472246
2141,2.9251371264210353
2142,4.028547836752479
2143,3.204355650574683
2144,2.2024224950938707
2145,2.922993099480319
2146,3.2514964992905147
2147,3.269963744512808
2148,3.7242054833262372
2149,1.9967819371548694
2150,3.420757349701573
2151,3.369136998397898
2152,3.304928063741576
2153,3.7340114056869176
2154,3.5508395130758643
2155,3.6083150129833954
2156,2.7864403219936578
2157,4.2046062550924495
2158,3.873306342523869
2159,3.6861151087860606
2160,2.778464176479879
2161,3.853464466097639
2162,2.893664333465293
2163,4.281139221981737
2164,3.996793340874184
2165,3.8776589293041113
2166,4.305064335404137
2167,3.23878202130395
2168,2.846860406569895
2169,3.317438732420751
2170,2.7748677048948074
2171,2.770275890104089
2172,3.6549184329003936
2173,2.755833191082534
2174,1.6874482181252075
2175,2.95393260773135
2176,3.5115689067890417
2177,3.592939588388229
2178,2.9648056235498905
2179,2.479914142567778
2180,2.928465026822806
2181,2.8910392014487902
2182,3.265858187721107
2183,2.9436538751721653
2184,2.9962135783366954
2185,2.3852345926608334
2186,2.029331812378786
2187,1.9124175140602437
2188,1.765326112897346
2189,1.656428126459238
2190,3.2896164582166794
2191,2.5735210881617396
2192,1.964075143610659
2193,2.7728910365146984
2194,3.4636361877946986
2195,2.650254991177883
2196,3.689077350617246
2197,3.750377439506713
2198,2.232812257537544
2199,3.347173597495571
2200,3.570367710912416
2201,3.8401957157848647
2202,4.126686080774674
2203,3.3012877232051094
2204,3.9585929805135924
2205,2.666608284616573
2206,2.857697684214571
2207,3.767056674269763
2208,2.824344404022106
2209,3.5702411532947655
2210,2.341123975135135
2211,3.1622813566717816
2212,3.688175937253405
2213,3.5365741600398044
2214,2.5274425198117045
2215,3.176161255437359
2216,2.8741047504662256
2217,2.6443496162895266
2218,2.101230286594571
2219,3.2470300985119125
2220,3.3887713988111132
2221,2.7969849115498766
2222,3.1481414361869064
2223,2.9434896763359175
2224,3.0703904535114437
2225,3.2002155500920995
2226,3.416312584791996
2227,2.6760708302138694
2228,2.1212045511795017
2229,3.586988373683412
2230,3.3796658490463223
2231,3.6178713786966603
2232,2.960303659694522
2233,3.3977292644522423
2234,2.7767647515127667
2235,2.8260217978307236
2236,3.1089826545457138
2237,3.135982823176791
2238,3.134778216153611
2239,3.3580836934191867
2240,3.6304532114626085
2241,3.0786788534330474
2242,3.5878487756636535
2243,3.6442438231153416
2244,3.996781937154869
2245,3.6090550697725017
2246,3.358948077143751
2247,3.035491200150088
2248,3.822563718306519
2249,3.5929898830111564
2250,3.996817611889544
2251,2.794920894800388
2252,2.5375155123622397
2253,3.058560853260708
2254,2.347815118956282
2255,1.5288284691139595
2256,2.0982147177410395
2257,2.6441873985794273
2258,1.6818554471889546
2259,3.2478779089559042
2260,3.3567979293788195
2261,3.439774279318472
2262,2.3121113655619125
2263,3.380170127154008
2264,2.474936129717763
2265,3.221342012939693
2266,2.351889781633938
2267,2.0947835769697183
2268,1.8314481548786383
2269,3.459559551062517
2270,2.621845581081655
2271,2.021458098094022
2272,3.4584130385360603
2273,3.8991761237498923
2274,2.7689130043120147
2275,3.2752655928014716
2276,3.4253645848186265
2277,2.626820588350762
2278,2.9757302703918653
2279,2.407630402030139
2280,3.4586931425276037
2281,3.2976437033763593
2282,3.344834789023986
2283,2.2830657958330156
2284,3.116699038014597
2285,2.2701483295774723
2286,4.496790666638721
2287,3.5970396585119144
2288,3.330464293264649
2289,2.9175099672261724
2290,1.9967819371548694
2291,3.049879611832323
2292,1.7746841730765852
2293,2.4254731165387162
2294,3.856227594917177
2295,3.5046323733756033
2296,2.737284149230913
2297,2.854313506620422
2298,4.139824667063777
2299,3.9969628562402195
2300,3.599710701916312
2301,3.362296115257358
2302,2.8337872485866433
2303,2.3316459702680707
2304,3.5357049069722137
2305,2.5948007550812813
2306,4.135963037603916
2307,3.8199755535898086
2308,4.663459899308103
2309,2.8822553689334645
2310,2.8626757902817705
2311,3.341677342746051
2312,2.9792641240359035
2313,2.774803582682068
2314,3.663454404773119
2315,3.86303207265129
2316,3.944400232526046
2317,2.959338517533908
2318,2.058862237705686
2319,1.7863517856111373
2320,1.8423382436371372
2321,3.0605624778908025
2322,3.47082653287778
2323,3.226904472981899
2324,3.143363054883857
2325,2.6287860500105444
2326,2.3522149556387655
2327,2.306901673282863
2328,3.0170511126629407
2329,2.2338627934272948
2330,2.3645765269478067
2331,3.4201564712971946
2332,3.4682295650994837
2333,3.71155733367147
2334,2.9436350456545863
2335,2.8314060097891183
2336,2.8420965045011934
2337,3.0395802407207366
2338,2.5263873997250537
2339,2.846457385196069
2340,1.8894123581802846
2341,1.93854021409935
2342,3.5968776146227857
2343,3.3931088130761684
2344,3.0300381489172183
2345,3.220694648353254
2346,3.8962029466910786
2347,3.4967837703337685
2348,2.774732551375119
2349,2.830457500906102
2350,2.938846167043124
2351,2.226795376939633
2352,2.2272901382753414
2353,3.5009083455757044
2354,3.289255176007518
2355,2.2137704984646733
2356,3.3542496432805406
2357,3.1744233296291378
2358,1.6999821072148178
2359,2.996781937154869
2360,3.3968725153657164
2361,2.7430350040785063
2362,2.589890991233023
2363,3.10949785143618
2364,3.0359480056701043
2365,3.7747674571032284
2366,2.996781937154869
2367,3.952334462247382
2368,2.4225658829255248
2369,3.2001350432367963
2370,2.1061525301791186
2371,3.774621753049301
2372,3.5954922912132163
2373,4.314991466177833
2374,3.421664447370187
2375,3.4138110233215504
2376,2.666614392583497
2377,3.9976122001385486
2378,1.9968248679462377
2379,3.2827149486853053
2380,3.4967833286724637
2381,3.7901091029311207
2382,3.8535773544010157
2383,3.1671373519634005
2384,3.103624420978584
2385,3.6066367192423456
2386,2.996781937154869
2387,3.8513429088856723
2388,2.9572152756665617
2389,2.958329534150785
2390,2.7320228092411907
2391,3.039031985137143
2392,1.9968452472914024
2393,2.996781937154869
2394,3.7113383355129774
2395,3.948845551448165
2396,3.616479413095948
2397,2.606971196975072
2398,3.015751702444094
2399,3.929476481683625
2400,3.2549762573175736
2401,2.830262548804932
2402,3.1676334159602524
2403,2.723394387011677
2404,4.085469487106582
2405,2.5967950246793685
2406,4.220949052364632
2407,3.875056505848612
2408,3.908490505638577
2409,4.085501691905043
2410,3.0944308933498315
2411,1.9294712878710432
2412,3.0085913612742314
2413,2.68175023576241
2414,3.3209817344298402
2415,3.8883900727137415
2416,2.996781937154869
2417,3.6913993151158815
2418,3.6495192646599657
2419,3.3479893585376233
2420,2.746851952176355
2421,4.085664208282489
2422,3.073292819807479
2423,3.5685563801030336
2424,3.425495646164493
2425,3.40926736754502
2426,2.7480740162558632
2427,3.5093866248859387
2428,1.9969313485175417
2429,3.269782810032611
2430,3.535017308553157
2431,3.2448870960273073
2432,3.029442154231003
2433,2.458592388482002
2434,2.664007012715958
2435,2.8306245761909956
2436,3.2006094149499296
2437,3.535820784897613
2438,3.163296504152047
2439,2.3356064324658523
2440,1.8875506784361362
2441,3.825786809376915
2442,3.340778483921049
2443,2.86918214775789
2444,3.189748016624644
2445,3.973596041585141
2446,3.320508336521352
2447,2.754966134098122
2448,3.143937509036282
2449,2.9191394224743465
2450,2.759464412921235
2451,3.7586565253715256
2452,1.7639736463792126
2453,2.771745994850703
2454,3.2904804428406362
2455,3.0878751145037824
2456,3.1711477704429702
2457,3.8938904580981357
2458,3.359271063159704
2459,3.856646755882398
2460,3.072850044812858
2461,3.9110103117588455
2462,3.419908204966662
2463,3.211504238857108
2464,2.618348250922019
2465,2.5333162716482427
2466,3.7356467039553864
2467,3.997414322307911
2468,3.661594650811731
2469,3.1877873539288024
2470,3.8540184107058897
2471,2.6896220093742964
2472,3.3969461651613
2473,3.1338182331519446
2474,4.0544177399539585
2475,3.1171202445455455
2476,2.5968669064842604
2477,3.60198567884947
2478,4.053983495304579
2479,3.3877594286239714
2480,2.9968201638551895
2481,3.9608210428965003
2482,3.6636882369961308
2483,3.1408164692758023
2484,3.387414983774107
2485,3.6982767128220377
2486,2.947080479377903
2487,4.223629635743192
2488,3.855085551697968
2489,3.1343116787463003
2490,2.1788867509448844
2491,3.6889290898343017
2492,3.726231046174998
2493,3.0022166996760244
2494,3.7597692499133295
2495,2.1579131398319906
2496,3.0696999385461408
2497,2.996781937154869
2498,3.0707145424205207
2499,2.7113614240036754
2500,3.709047796678267
2501,3.503582132289099
2502,3.8268493593073525
2503,3.1750935322302367
2504,3.0309660271224383
2505,3.559519021527286
2506,3.200471506843229
2507,2.500200389083191
2508,3.250394775802566
2509,2.224534156560921
2510,3.9047004381829056
2511,2.9050825002485183
2512,3.129317811894035
2513,2.3814558587475783
2514,2.1653141518768484
2515,3.7622415538728546
2516,2.8720178945304444
2517,3.0097664235359334
